movieid,tagid,tagCount
8104,1132,2148
8104,92,2096
8104,82,1548
8104,1924,938
8104,3468,612
8105,2002,699
8105,8721,548
8105,1471,510
8105,8722,429
8105,8723,314
8105,1472,247
8105,21,234
8105,7855,228
8106,2209,1355
8106,7106,569
8106,2210,537
8106,5261,429
8106,7581,312
8106,8724,247
8106,1471,221
8106,8538,206
8107,33,171
8107,259,139
8107,36,103
8107,2802,71
8107,3230,41
8107,1702,41
8107,8725,35
8107,25,28
8108,3670,91
8108,6109,41
8108,140,25
8108,29,23
8108,8726,23
8108,8727,22
8109,4449,1312
8109,1471,746
8109,8586,563
8109,4661,454
8109,1,449
8109,41,426
8109,8587,366
8109,23,303
8110,7681,466
8110,1132,415
8110,80,308
8110,92,205
8110,79,191
8110,82,84
8110,8728,60
8110,106,48
8111,263,4134
8111,3882,3380
8111,508,3072
8111,10,2660
8111,378,2341
8111,142,1714
8111,5380,1271
8111,13,1103
8112,43,803
8112,5152,640
8112,10,496
8112,1469,405
8112,13,268
8112,4729,231
8112,297,166
8112,8729,133
8113,99,194
8113,98,129
8113,79,123
8113,4781,97
8113,3840,95
8113,43,81
8113,80,79
8113,82,79
8114,457,2362
8114,10,1531
8114,1,1459
8114,13,710
8114,8730,689
8114,6,453
8114,4729,439
8114,7,279
8115,43,10054
8115,524,9197
8115,10,6819
8115,8731,3417
8115,142,2466
8115,1412,2348
8115,375,1940
8115,263,1181
8116,8732,1568
8116,79,1330
8116,2882,1144
8116,80,993
8116,8733,977
8116,82,823
8116,81,712
8116,8734,624
8117,8732,1146
8117,2882,922
8117,79,870
8117,8733,792
8117,80,711
8117,82,586
8117,81,494
8117,8734,415
8118,8733,1317
8118,2882,889
8118,79,831
8118,80,721
8118,8732,573
8118,82,550
8118,81,494
8118,8734,399
8119,1297,665
8119,2457,635
8119,7907,196
8119,12,190
8119,8735,135
8119,1472,47
8119,580,46
8119,1471,44
8120,71,371
8120,3,125
8120,2,71
8120,8736,47
8120,1928,38
8120,8737,30
8120,8738,29
8120,8739,26
8121,1471,387
8121,8009,365
8121,8740,276
8121,4661,260
8121,140,228
8121,6369,208
8121,41,125
8121,21,75
8122,33,80
8122,36,79
8122,25,32
8122,8741,29
8122,18,22
8123,430,347
8123,71,288
8123,1502,191
8123,5765,155
8123,142,88
8123,135,75
8123,8742,63
8123,310,52
8124,101,23
8125,5587,373
8125,80,267
8125,1132,187
8125,79,146
8125,92,135
8125,7229,85
8125,82,68
8125,6529,39
8126,5587,176
8126,80,105
8126,1132,92
8126,79,62
8126,92,54
8126,82,25
8127,5587,117
8127,80,68
8127,1132,48
8127,79,45
8127,92,34
8128,79,22023
8128,10,12059
8128,4519,7559
8128,1,6589
8128,6,4981
8128,1412,3252
8128,2270,3231
8128,4974,2951
8129,101,1381
8129,80,1301
8129,321,863
8129,8743,860
8129,2451,857
8129,3376,761
8129,426,592
8129,8744,477
8130,5004,95
8130,8745,90
8130,8746,64
8130,5215,52
8130,23,34
8130,26,30
8131,2209,141
8131,2210,111
8131,1471,73
8131,924,64
8131,432,51
8131,8747,50
8131,2,44
8131,8748,29
8132,2209,421
8132,5453,153
8132,2210,138
8132,7466,118
8132,8281,97
8132,1471,77
8132,2,57
8132,8749,49
8133,1,764
8133,5504,557
8133,8750,360
8133,26,289
8133,41,265
8133,7947,234
8133,23,211
8133,2207,175
8134,4942,4721
8134,2882,3942
8134,79,2752
8134,80,2614
8134,4943,1587
8134,81,1346
8134,82,1177
8134,4944,748
8135,4942,5249
8135,2882,4355
8135,79,3059
8135,80,2825
8135,4943,1739
8135,81,1489
8135,82,1328
8135,4944,806
8136,4942,5628
8136,2882,4706
8136,79,3319
8136,80,3118
8136,4943,1871
8136,81,1583
8136,82,1419
8136,4944,828
8137,4942,5594
8137,2882,4700
8137,79,3294
8137,80,3148
8137,4943,1901
8137,81,1641
8137,82,1417
8137,4944,876
8138,263,7647
8138,2337,7120
8138,10,5368
8138,508,3705
8138,1412,1725
8138,142,1593
8138,119,901
8138,1717,867
8139,4942,5232
8139,2882,4438
8139,79,3069
8139,80,2939
8139,4943,1813
8139,81,1526
8139,82,1290
8139,4944,757
8140,4942,4960
8140,2882,4143
8140,79,2858
8140,80,2724
8140,4943,1647
8140,81,1444
8140,82,1228
8140,4944,740
8141,4942,5016
8141,2882,3981
8141,79,2647
8141,80,2545
8141,81,1266
8141,4943,1210
8141,82,1165
8141,8751,937
8142,4942,5531
8142,2882,4209
8142,80,3186
8142,79,3087
8142,4944,1822
8142,81,1509
8142,82,1240
8142,8752,1239
8143,3,9269
8143,2354,7936
8143,2,6153
8143,8036,5495
8143,8753,3570
8143,621,3265
8143,1723,3195
8143,187,2997
8144,516,1979
8144,8754,1476
8144,7914,1401
8144,2808,1298
8144,3,1174
8144,25,1154
8144,2,885
8144,7,380
8145,3,918
8145,5,854
8145,759,815
8145,2,667
8145,3689,587
8145,1794,556
8145,8755,321
8145,516,225
8146,8756,383
8146,80,360
8146,101,332
8146,375,208
8146,978,136
8146,8757,69
8146,7,66
8146,1412,61
8147,80,167
8147,101,139
8147,2427,133
8147,4492,116
8147,5376,61
8147,499,58
8147,8758,28
8147,4729,24
8148,101,710
8148,80,444
8148,7410,409
8148,25,342
8148,8759,332
8148,28,316
8148,4491,111
8148,7,101
8149,80,880
8149,101,698
8149,4723,516
8149,1064,501
8149,8760,437
8149,43,353
8149,4268,349
8149,7,258
8150,309,2115
8150,101,1397
8150,80,1098
8150,493,1040
8150,5,435
8150,4602,378
8150,4729,281
8150,7,275
8151,10,527
8151,2762,380
8151,1553,289
8151,13,257
8151,1,186
8151,1169,151
8151,8761,113
8151,4316,113
8152,152,96
8152,426,69
8152,33,48
8153,3670,1356
8153,8762,408
8153,102,398
8153,1471,269
8153,430,247
8153,1472,186
8153,7465,172
8153,8146,162
8154,2209,83
8154,8190,32
8154,2210,30
8155,3670,2694
8155,8763,1638
8155,8764,1029
8155,8765,806
8155,430,755
8155,1,740
8155,4449,651
8155,6,576
8156,80,1077
8156,101,928
8156,313,439
8156,8766,357
8156,25,332
8156,8767,316
8156,8768,239
8156,5083,203
8157,101,699
8157,80,617
8157,5959,598
8157,28,471
8157,4454,253
8157,1,234
8157,1609,193
8157,8769,181
8158,378,2809
8158,263,1848
8158,10,1743
8158,375,689
8158,1412,612
8158,8770,580
8158,6,253
8158,1,120
8159,3,1129
8159,3705,868
8159,2,841
8159,263,726
8159,378,577
8159,8771,438
8159,25,410
8159,1565,403
8160,101,1468
8160,3401,1342
8160,80,1286
8160,142,1181
8160,663,780
8160,6067,475
8160,8772,464
8160,7,271
8161,2882,678
8161,5185,569
8161,81,420
8161,80,372
8161,79,362
8161,8773,351
8161,5186,268
8161,82,266
8162,12,625
8162,173,443
8162,18,317
8162,8288,133
8162,7,94
8162,4729,83
8162,580,73
8162,5524,66
8163,2,25
8163,5,22
8164,457,367
8164,2508,291
8164,10,274
8164,2509,169
8164,1,134
8164,13,111
8164,6,97
8164,4316,85
8165,1,1931
8165,10,1499
8165,2265,1003
8165,13,843
8165,1412,486
8165,25,441
8165,8774,381
8165,8775,288
8166,152,47
8166,35,32
8166,1224,26
8167,170,4282
8167,248,3049
8167,27,2631
8167,300,2549
8167,29,2222
8167,8776,1348
8167,8777,1213
8167,297,833
8168,4254,85
8168,2834,71
8168,4253,47
8168,8778,44
8168,6708,28
8168,80,26
8168,6151,22
8169,41,380
8169,8779,352
8169,26,319
8169,1,208
8169,23,177
8169,8780,176
8169,4729,132
8169,7975,130
8170,4782,87
8170,79,51
8170,80,47
8170,2882,44
8170,82,35
8171,1471,107
8171,142,92
8171,4661,83
8171,8781,53
8171,41,46
8171,8782,35
8171,588,24
8172,3670,289
8172,3649,141
8172,2642,117
8172,8783,60
8172,430,44
8172,1471,38
8172,21,33
8172,25,25
8173,1471,213
8173,4661,175
8173,1851,132
8173,8784,89
8173,8785,87
8173,432,75
8173,8786,68
8173,3830,61
8174,152,131
8174,8787,95
8174,41,39
8174,23,33
8174,8788,28
8174,26,21
8175,524,1876
8175,430,1766
8175,8789,643
8175,1412,418
8175,8790,373
8175,89,268
8175,25,266
8175,8791,250
8176,2834,1019
8176,5738,675
8176,1472,222
8176,5009,216
8176,8792,208
8176,6274,156
8176,80,155
8176,4795,100
8177,202,516
8177,1,455
8177,10,322
8177,28,247
8177,13,199
8177,845,135
8177,35,130
8177,4729,96
8178,378,615
8178,10,415
8178,263,280
8178,3522,235
8178,13,210
8178,4729,102
8178,382,101
8178,757,97
8179,457,1541
8179,1,1130
8179,10,1117
8179,13,579
8179,6015,443
8179,6,380
8179,4729,320
8179,7,232
8180,1,385
8180,10,293
8180,13,192
8180,758,144
8180,2053,126
8180,216,124
8180,8793,103
8180,4729,83
8181,1,846
8181,10,493
8181,13,304
8181,8794,169
8181,758,121
8181,2053,105
8181,8795,95
8181,7,94
8182,8116,31
8182,8796,26
8182,8797,22
8183,2834,52
8183,4093,40
8183,663,35
8183,80,30
8183,6708,29
8184,471,27
8184,3090,23
8185,1567,23123
8185,8798,19257
8185,28,16942
8185,24,16540
8185,25,12790
8185,1568,9374
8185,903,2828
8185,7,2792
8186,314,1382
8186,33,1197
8186,36,633
8186,187,404
8186,1,372
8186,8799,204
8186,4729,186
8186,8800,104
8187,5084,2916
8187,4603,1491
8187,2834,1145
8187,101,1079
8187,8801,1031
8187,80,1004
8187,6147,392
8187,7,390
8188,10,1177
8188,35,1046
8188,18,638
8188,8802,550
8188,29,402
8188,1412,387
8188,156,384
8188,89,236
8189,2209,1408
8189,2210,495
8189,8803,410
8189,8804,376
8189,1471,288
8189,8805,267
8189,8806,211
8189,2,208
8190,1502,1043
8190,25,763
8190,430,606
8190,4198,435
8190,8807,344
8190,8808,183
8190,7,131
8190,4729,125
8191,152,120
8191,2,86
8191,8809,39
8191,143,27
8191,3,24
8191,8810,21
8192,25,2850
8192,1,2813
8192,10,2243
8192,8811,823
8192,1412,667
8192,6,634
8192,189,489
8192,8812,224
8193,2,270
8193,925,250
8193,3,210
8193,166,201
8193,8813,101
8193,8814,83
8193,7,62
8193,4316,60
8194,10,5734
8194,187,5373
8194,166,3083
8194,156,2420
8194,8815,1808
8194,1412,1668
8194,624,1318
8194,18,1188
8195,8816,879
8195,79,727
8195,82,642
8195,81,554
8195,80,454
8195,8817,234
8195,3133,221
8195,7454,134
8196,4692,550
8196,2882,501
8196,79,299
8196,80,292
8196,81,217
8196,82,210
8196,8818,91
8196,4729,71
8197,3401,1447
8197,4514,1349
8197,101,1225
8197,6051,1065
8197,2834,1031
8197,80,747
8197,6741,711
8197,5294,639
8198,10,109
8198,187,104
8198,585,93
8198,18,56
8198,13,46
8198,8819,38
8198,4729,37
8199,5301,5535
8199,3091,5007
8199,101,4744
8199,663,4653
8199,80,4135
8199,142,2499
8199,1966,2324
8199,499,1954
8200,7811,140
8200,1504,129
8200,430,87
8200,2917,84
8200,1502,52
8200,2919,43
8200,8820,35
8200,4729,34
8201,152,215
8201,1297,176
8201,8821,65
8201,140,47
8201,12,40
8201,696,22
8202,2209,2120
8202,2210,837
8202,7377,752
8202,8822,650
8202,7581,622
8202,8139,526
8202,1471,404
8202,2,295
8203,1502,1021
8203,6131,619
8203,25,573
8203,430,568
8203,8823,537
8203,5439,354
8203,7,146
8203,7465,130
8204,25,136
8204,26,129
8204,41,67
8204,28,64
8204,8824,46
8204,23,41
8204,8825,40
8204,8826,36
8205,5223,136
8205,3166,114
8205,2834,88
8205,6708,58
8205,5467,38
8205,8827,36
8205,6151,31
8205,80,30
8206,2834,253
8206,8828,128
8206,8829,70
8206,1064,44
8206,80,43
8206,8830,31
8206,4795,28
8207,152,172
8207,1297,131
8207,8831,51
8207,12,41
8207,424,29
8207,4076,27
8208,3670,1154
8208,8184,717
8208,7393,498
8208,8832,495
8208,8833,432
8208,1472,225
8208,7465,218
8208,430,156
8209,79,89
8209,80,74
8209,82,60
8209,610,59
8209,2609,46
8209,8834,39
8209,297,32
8209,84,28
8210,1,1276
8210,10,1060
8210,25,812
8210,899,731
8210,13,492
8210,5807,421
8210,8835,328
8210,1412,297
8211,3581,804
8211,1471,565
8211,8836,477
8211,4661,391
8211,41,215
8211,25,192
8211,8837,165
8211,23,107
8212,1469,2708
8212,187,865
8212,8838,748
8212,400,534
8212,10,462
8212,7918,418
8212,1471,345
8212,18,212
8213,1471,2481
8213,8839,1975
8213,8840,1055
8213,29,1003
8213,23,786
8213,140,684
8213,8841,657
8213,4661,629
8214,26,207
8214,8842,160
8214,3693,141
8214,8843,135
8214,3588,121
8214,25,116
8214,41,108
8214,23,97
8215,2204,255
8215,79,220
8215,297,123
8215,23,111
8215,610,86
8215,2206,84
8215,5033,80
8215,84,54
8216,3670,357
8216,5991,170
8216,1504,162
8216,8844,79
8216,8845,57
8216,25,56
8216,430,44
8216,1471,28
8217,493,76
8217,8846,43
8217,80,41
8217,101,33
8218,152,34
8218,3738,24
8219,378,366
8219,263,246
8219,10,241
8219,757,171
8219,547,132
8219,13,94
8219,758,76
8219,2053,69
8220,187,119
8220,10,72
8220,142,64
8220,13,61
8220,4729,30
8221,7914,549
8221,7290,488
8221,80,413
8221,132,401
8221,133,345
8221,8847,242
8221,6712,226
8221,101,214
8222,10,59
8222,263,58
8222,757,46
8222,7030,30
8222,758,26
8222,13,26
8223,10,51
8223,18,32
8223,4643,23
8224,1469,798
8224,43,420
8224,1472,196
8224,1529,164
8224,1471,123
8224,10,107
8224,6106,102
8224,321,87
8225,1469,1015
8225,3984,645
8225,187,382
8225,663,197
8225,1472,160
8225,10,138
8225,1529,131
8225,1471,118
8226,1469,843
8226,3984,531
8226,187,321
8226,1472,157
8226,663,138
8226,1529,131
8226,10,109
8226,1471,107
8227,1469,727
8227,3984,475
8227,187,291
8227,1472,156
8227,663,131
8227,1529,131
8227,10,102
8227,1471,92
8228,1469,657
8228,3984,422
8228,187,268
8228,1472,137
8228,1529,117
8228,663,112
8228,10,93
8228,1471,83
8229,1469,644
8229,3984,430
8229,187,254
8229,1472,157
8229,1529,131
8229,663,101
8229,10,77
8229,1471,68
8230,1469,701
8230,3984,455
8230,187,280
8230,1472,145
8230,1529,124
8230,663,115
8230,10,91
8230,1471,87
8231,1132,340
8231,79,245
8231,10,229
8231,92,221
8231,6,70
8231,4312,60
8231,1,42
8231,97,37
8232,454,1472
8232,132,1336
8232,133,1125
8232,24,788
8232,4377,616
8232,8848,534
8232,28,354
8232,291,261
8233,214,71
8233,355,41
8233,8849,27
8233,4729,25
8234,229,1194
8234,319,779
8234,80,510
8234,1263,323
8234,8850,318
8234,4729,233
8234,305,230
8234,8851,200
8235,1,1491
8235,10,1190
8235,13,650
8235,25,546
8235,628,462
8235,71,461
8235,7588,343
8235,4729,342
8236,2457,75
8236,1297,73
8236,12,27
8236,43,21
8237,2834,435
8237,1321,236
8237,8852,198
8237,4385,137
8237,8853,97
8237,80,86
8237,8854,50
8237,4729,48
8238,2834,82
8238,7909,29
8239,2210,37
8239,7687,33
8239,1,30
8239,8267,24
8239,2,21
8240,152,121
8240,45,62
8240,23,36
8240,8855,36
8240,6666,29
8240,26,26
8240,8856,22
8241,79,499
8241,80,388
8241,82,306
8241,8857,282
8241,297,258
8241,610,254
8241,81,91
8241,84,86
8242,1469,771
8242,1008,321
8242,2074,220
8242,5,148
8242,1471,132
8242,10,122
8242,2073,114
8242,187,94
8243,1897,105
8243,1,103
8243,26,52
8243,41,48
8243,8858,32
8243,16,28
8243,4316,26
8243,4905,26
8244,4317,208
8244,4318,146
8244,79,132
8244,80,103
8244,3821,87
8244,82,50
8244,8859,49
8244,45,45
8245,1471,450
8245,142,347
8245,8860,337
8245,663,311
8245,8117,162
8245,4661,160
8245,8861,132
8245,41,118
8246,79,1913
8246,33,1713
8246,436,1134
8246,378,1081
8246,5660,740
8246,263,143
8246,4316,132
8246,310,121
8247,2834,3816
8247,6283,1594
8247,8862,1493
8247,4214,1444
8247,4994,968
8247,6741,947
8247,80,560
8247,4795,364
8248,2834,220
8248,4793,100
8248,3634,69
8248,80,45
8248,4795,33
8248,8863,33
8248,8854,33
8248,8864,23
8249,2834,2972
8249,5857,1715
8249,6834,1618
8249,369,888
8249,4386,805
8249,6889,732
8249,80,557
8249,1064,515
8250,2834,502
8250,473,394
8250,3035,193
8250,80,86
8250,8865,64
8250,3262,62
8250,4795,58
8250,8854,54
8251,79,83
8251,82,74
8251,80,63
8251,8866,31
8251,8867,28
8252,79,305
8252,8868,248
8252,82,208
8252,80,170
8252,8869,135
8252,8870,121
8252,81,114
8252,3133,91
8253,2834,1638
8253,2481,1319
8253,4253,576
8253,4254,361
8253,80,286
8253,4795,186
8253,8854,177
8253,1471,120
8254,4164,195
8254,471,145
8254,6741,127
8254,2834,119
8254,6708,73
8254,80,60
8254,2311,59
8254,8871,48
8255,1469,536
8255,310,476
8255,1472,222
8255,1529,168
8255,8535,142
8255,2607,122
8255,10,87
8255,1471,80
8256,1471,52
8256,41,37
8256,187,25
8256,8872,21
8257,6155,677
8257,6154,642
8257,79,376
8257,80,274
8257,82,257
8257,81,205
8257,8873,204
8257,8874,201
8258,79,247
8258,80,202
8258,2596,164
8258,82,143
8258,297,132
8258,610,128
8258,84,56
8258,81,35
8259,8875,649
8259,79,618
8259,80,527
8259,82,453
8259,1132,425
8259,8876,302
8259,92,260
8259,8624,145
8260,8877,1115
8260,26,880
8260,8878,535
8260,41,531
8260,50,423
8260,1169,378
8260,18,329
8260,23,320
8261,2834,38
8261,3298,37
8262,3670,1173
8262,8619,585
8262,3600,540
8262,8879,362
8262,25,196
8262,430,192
8262,1471,112
8262,1472,76
8263,1471,49
8263,4661,39
8263,3393,25
8263,140,21
8264,2209,1326
8264,6785,586
8264,2210,542
8264,6514,375
8264,1471,243
8264,8880,187
8264,2,164
8264,1851,139
8265,229,3075
8265,236,3026
8265,319,1574
8265,1872,1430
8265,45,1365
8265,140,874
8265,4316,577
8265,7,393
8266,378,60
8266,263,51
8267,1471,697
8267,4908,467
8267,8881,460
8267,4661,360
8267,140,264
8267,6490,226
8267,41,205
8267,23,155
8268,3298,593
8268,101,589
8268,80,390
8268,8063,273
8268,5296,202
8268,3300,187
8268,4515,186
8268,8882,140
8269,101,204
8269,4214,183
8269,80,173
8269,3798,164
8269,142,74
8269,7404,72
8269,7,56
8269,8883,51
8270,2834,1034
8270,3401,917
8270,8884,494
8270,8885,249
8270,80,132
8270,8886,114
8270,4795,111
8270,8854,98
8271,8887,100
8271,2,75
8271,432,66
8271,8888,40
8271,8889,35
8271,8890,34
8271,1851,25
8272,12,1072
8272,173,704
8272,1,476
8272,1271,411
8272,4729,298
8272,216,199
8272,8891,169
8272,580,128
8273,61,491
8273,25,241
8273,1260,215
8273,9,163
8273,28,134
8273,50,116
8273,777,93
8273,8892,74
8274,3740,35
8274,5,32
8274,1567,29
8274,1568,22
8275,35,29
8276,5,311
8276,10,255
8276,28,205
8276,119,150
8276,29,133
8276,8893,92
8276,13,82
8276,4729,77
8277,6799,1081
8277,101,956
8277,80,901
8277,1,450
8277,1064,423
8277,202,351
8277,7,203
8277,8894,196
8278,110,888
8278,92,342
8278,79,319
8278,10,271
8278,1132,245
8278,152,137
8278,4316,109
8278,13,70
8279,142,143
8279,10,141
8279,263,86
8279,8895,73
8279,13,69
8279,4729,52
8279,378,32
8279,7,28
8280,2834,1008
8280,6615,552
8280,80,317
8280,5779,257
8280,4652,183
8280,3634,165
8280,8434,147
8280,1471,111
8281,152,310
8281,10,128
8281,1142,107
8281,271,104
8281,156,81
8281,8896,71
8281,269,49
8281,696,44
8282,1471,1012
8282,140,965
8282,8897,580
8282,4661,546
8282,41,331
8282,8898,293
8282,21,265
8282,23,221
8283,2481,2556
8283,7924,2314
8283,101,2186
8283,80,1371
8283,1238,1043
8283,4385,649
8283,7448,543
8283,7,497
8284,101,165
8284,80,156
8284,4491,130
8284,1966,110
8284,758,102
8284,5,95
8284,8899,74
8284,0,53
8285,1601,2750
8285,3141,1358
8285,430,1017
8285,1502,835
8285,4921,361
8285,8900,328
8285,25,282
8285,7465,165
8286,229,3226
8286,1272,1548
8286,89,1288
8286,1412,780
8286,142,742
8286,18,715
8286,236,617
8286,33,444
8287,28,825
8287,1,691
8287,10,676
8287,404,488
8287,25,322
8287,1412,235
8287,8901,136
8287,27,122
8288,43,245
8288,1472,221
8288,1529,187
8288,1469,163
8288,10,76
8288,8902,46
8288,5081,33
8288,8903,31
8289,80,113
8289,101,107
8289,2947,52
8289,8904,50
8289,8905,38
8289,4729,32
8289,4491,25
8289,8906,23
8290,4404,33
8290,1469,23
8291,4125,1754
8291,80,762
8291,79,662
8291,92,601
8291,82,406
8291,1132,401
8291,8907,325
8291,81,165
8292,8009,601
8292,4661,359
8292,1471,334
8292,8908,328
8292,25,288
8292,8909,209
8292,41,147
8292,2278,102
8293,1471,292
8293,4661,209
8293,8270,160
8293,8910,124
8293,1851,118
8293,41,99
8293,3233,75
8293,8911,74
8294,2834,308
8294,1472,223
8294,6151,186
8294,8410,180
8294,5009,173
8294,6708,131
8294,8411,100
8294,7909,88
8295,80,31
8295,2834,25
8295,8468,22
8296,33,73
8296,36,55
8296,25,33
8296,1,29
8297,5223,202
8297,2093,149
8297,2834,123
8297,6708,77
8297,5467,53
